artists_id,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,liveness,speechiness,duration_ms
[258947],0.41,0.146,0.249,69.476,-22.803,0.988,0.924,0.123,0.0601,119600
[205254],0.486,0.3,0.388,90.0,-12.632,0.8270000000000001,0.0,0.136,0.0603,171360
[170330],0.191,0.264,0.368,92.095,-17.043,0.967,0.887,0.218,0.0494,102515
[952794],0.605,0.868,0.815,116.437,-7.476,0.747,0.0,0.377,0.25,219080
[119107],0.28,0.0463,0.0722,100.131,-19.78,0.989,0.873,0.0743,0.0347,254107
[55304],0.325,0.193,0.342,169.36,-14.803,0.713,2.55e-06,0.108,0.0309,185440
[66915],0.626,0.7809999999999999,0.8490000000000001,119.473,-9.103,0.5479999999999999,0.000259,0.496,0.0458,238147
[951384],0.585,0.375,0.665,72.59,-12.171,0.78,0.00365,0.0806,0.0504,367400
[545074],0.5670000000000001,0.319,0.526,76.58,-18.388,0.343,2.63e-06,0.316,0.036000000000000004,392267
[5307],0.562,0.6579999999999999,0.268,127.81,-8.072000000000001,0.174,0.000285,0.102,0.0314,315360
[783909],0.5539999999999999,0.242,0.966,171.013,-11.573,0.611,5.57e-06,0.0954,0.0592,181835
[79016],0.705,0.23,0.639,139.58700000000002,-10.82,0.951,0.0,0.189,0.0433,152267
[366407],0.321,0.273,0.177,93.012,-13.215,0.564,2.53e-05,0.069,0.0298,167993
[83095],0.8320000000000001,0.918,0.693,105.777,-5.249,0.0438,6.08e-05,0.0685,0.0825,305800
[131681],0.462,0.268,0.599,130.872,-14.556,0.8959999999999999,0.0,0.172,0.0373,203747
[485135],0.76,0.7020000000000001,0.659,92.324,-9.404,0.0104,0.0,0.38,0.0716,179600
[549797],0.601,0.17800000000000002,0.514,102.815,-15.778,0.815,0.0,0.345,0.028,164040
[755152],0.448,0.172,0.129,76.432,-11.57,0.851,6.34e-06,0.111,0.0362,254920
[894335],0.31,0.35200000000000004,0.35,74.472,-12.655,0.6809999999999999,0.000194,0.197,0.0278,192307
[265456],0.35200000000000004,0.468,0.638,71.858,-9.412,0.304,0.0,0.462,0.0313,135093
[329468],0.424,0.499,0.8320000000000001,167.525,-8.728,0.795,1.58e-06,0.305,0.0325,176000
[139026],0.285,0.878,0.484,81.594,-8.26,0.0212,0.0409,0.145,0.13,158413
[812711],0.5670000000000001,0.541,0.541,57.056,-9.314,0.458,2.23e-05,0.0916,0.045,158960
[187478],0.4370000000000001,0.535,0.568,187.83900000000003,-11.177,0.386,0.0134,0.726,0.0558,331653
"[789775, 396372]",0.507,0.42,0.746,122.848,-14.644,0.421,2.98e-05,0.118,0.0467,249147
[290072],0.468,0.35200000000000004,0.435,108.532,-13.645,0.494,2.23e-05,0.113,0.0538,316587
[376608],0.573,0.431,0.722,174.66099999999997,-6.9620000000000015,0.938,0.00995,0.17,0.0292,141747
[3314964],0.629,0.539,0.316,109.885,-7.006,0.166,0.0,0.189,0.063,193747
"[286115, 81561]",0.647,0.408,0.53,103.938,-9.116,0.846,0.000326,0.361,0.0265,210400
[660246],0.58,0.669,0.97,139.401,-9.016,0.746,0.000513,0.21600000000000005,0.0311,117373
[1006782],0.562,0.311,0.743,98.95,-13.64,0.952,2.08e-05,0.255,0.0624,188944
[334740],0.5,0.251,0.145,78.506,-12.767,0.35700000000000004,0.0,0.138,0.0257,206840
[330634],0.353,0.171,0.0791,120.211,-20.332,0.7959999999999999,0.821,0.14800000000000002,0.0423,299320
[325459],0.537,0.7759999999999999,0.83,118.196,-10.291,0.007240000000000002,0.000266,0.369,0.0318,161773
[1072350],0.524,0.733,0.518,144.037,-7.39,0.0055,0.006540000000000001,0.086,0.0404,218628
[611929],0.85,0.527,0.957,122.032,-14.764,0.0461,0.481,0.454,0.0784,387173
[2802154],0.5479999999999999,0.412,0.151,114.928,-7.398,0.852,0.611,0.0854,0.0736,183293
[240252],0.615,0.8190000000000001,0.8740000000000001,202.006,-8.769,0.358,0.0,0.069,0.0781,205613
[46861],0.552,0.161,0.233,105.826,-14.027,0.818,0.0,0.12,0.0353,169320
[83013],0.435,0.57,0.63,83.742,-13.084,0.34600000000000003,4.2999999999999995e-06,0.505,0.0412,176040
[1777836],0.604,0.88,0.846,121.451,-8.306000000000001,0.011,0.0,0.384,0.0307,213733
[312657],0.414,0.484,0.305,113.26,-13.059,0.982,0.617,0.116,0.0464,337067
[251595],0.334,0.8540000000000001,0.284,100.175,-7.5310000000000015,0.00235,0.00114,0.158,0.0494,397768
[175459],0.536,0.305,0.643,175.18400000000003,-8.645,0.858,2.8999999999999998e-06,0.101,0.121,186520
[80428],0.185,0.334,0.15,103.153,-10.572,0.907,0.0,0.0939,0.0304,141507
[119107],0.412,0.0389,0.105,73.577,-24.062,0.995,0.913,0.0977,0.0413,169120
[2487188],0.52,0.61,0.523,80.101,-7.797999999999999,0.0179,0.0,0.111,0.219,342049
[230244],0.411,0.773,0.487,111.531,-3.238,0.0021,2.66e-06,0.233,0.0349,227974
"[66915, 69153]",0.454,0.578,0.579,147.914,-8.736,0.75,0.0,0.875,0.18,368493
[85915],0.555,0.86,0.468,108.594,-5.965,0.0386,0.0,0.325,0.038,361307
"[583959, 46861]",0.535,0.252,0.353,66.615,-14.92,0.428,0.0,0.14300000000000002,0.0377,229933
[239827],0.6679999999999999,0.361,0.28800000000000003,134.15,-8.69,0.573,0.00506,0.0805,0.0273,242000
[816517],0.606,0.406,0.6990000000000001,89.851,-16.477999999999998,0.29100000000000004,4.09e-05,0.221,0.0413,225573
[568137],0.516,0.942,0.964,95.996,-4.113,0.000182,0.464,0.116,0.036000000000000004,242293
[79016],0.443,0.16899999999999998,0.208,110.752,-14.841,0.937,2.98e-06,0.6970000000000001,0.059,208680
[3595],0.344,0.339,0.192,97.03,-12.395,0.848,8.27e-05,0.145,0.0395,262333
[658346],0.742,0.34600000000000003,0.969,151.063,-21.339,0.821,1.78e-06,0.386,0.0365,214188
[137390],0.467,0.6779999999999999,0.345,111.106,-10.581,0.0135,0.0005690000000000001,0.174,0.0313,460067
"[936190, 184091]",0.49,0.4320000000000001,0.3670000000000001,153.753,-9.327,0.639,0.0,0.104,0.0298,225573
"[162677, 44290, 39656]",0.421,0.642,0.804,78.25399999999998,-9.884,0.6940000000000001,0.219,0.17800000000000002,0.0557,327200
[674263],0.376,0.6679999999999999,0.261,115.079,-20.33,0.982,0.946,0.155,0.512,92000
[577531],0.515,0.133,0.48,80.876,-12.32,0.986,1.04e-05,0.118,0.0408,190227
[667669],0.8170000000000001,0.716,0.6920000000000001,123.475,-8.898,0.0427,0.00263,0.358,0.14400000000000002,224693
[144847],0.465,0.812,0.8109999999999999,146.2,-6.398,0.00591,0.0004940000000000001,0.408,0.0467,255346
[117844],0.507,0.394,0.846,142.05100000000004,-15.026,0.203,2.12e-05,0.0992,0.0277,208107
[85915],0.488,0.361,0.319,79.778,-14.443,0.9,2.04e-06,0.67,0.229,187600
[600069],0.836,0.852,0.87,119.208,-6.062,0.0867,0.0,0.0422,0.033,240133
[606283],0.644,0.485,0.674,102.92,-20.062,0.8420000000000001,0.0344,0.737,0.0843,451667
[489316],0.551,0.287,0.797,111.165,-16.243,0.993,0.934,0.104,0.0488,180000
[163229],0.18600000000000005,0.462,0.156,80.128,-15.068,0.444,0.493,0.13,0.0422,307347
[842351],0.52,0.684,0.309,134.874,-9.188,0.395,0.116,0.34700000000000003,0.0421,323027
[531986],0.366,0.404,0.551,154.529,-11.815,0.219,0.000208,0.196,0.0342,195333
[852855],0.378,0.478,0.106,132.485,-7.6320000000000014,0.7070000000000001,0.00645,0.0666,0.0366,228440
[803752],0.557,0.171,0.431,116.211,-22.131,0.991,0.8490000000000001,0.0746,0.0884,107880
[531986],0.746,0.653,0.8859999999999999,119.16,-8.902999999999997,0.115,0.0285,0.28800000000000003,0.0291,189395
"[153590, 644880]",0.544,0.275,0.299,146.53799999999995,-14.108,0.229,0.000296,0.0939,0.032,187600
[319347],0.42,0.463,0.659,78.83,-9.056,0.068,0.0,0.119,0.12,334000
[132940],0.498,0.493,0.695,107.376,-13.646,0.787,0.0185,0.376,0.0298,255053
[957296],0.375,0.376,0.385,80.50399999999998,-16.28,0.4920000000000001,0.916,0.59,0.0403,428373
[642542],0.41,0.214,0.18,92.839,-16.48,0.8290000000000001,0.0165,0.0851,0.0289,254133
[424244],0.256,0.995,0.0629,134.333,-5.46,0.0214,0.0008869999999999998,0.901,0.158,257760
[792507],0.61,0.213,0.506,128.908,-10.880999999999998,0.701,0.0,0.11,0.0789,130723
[597736],0.5379999999999999,0.742,0.273,150.029,-7.923999999999999,0.0188,0.09,0.0749,0.038,348053
[2775792],0.966,0.563,0.363,104.991,-5.7639999999999985,0.00202,0.0,0.105,0.0618,173926
[94210],0.242,0.0958,0.0735,77.398,-19.121,0.941,0.55,0.083,0.0303,281160
[316834],0.462,0.629,0.888,202.772,-8.607000000000001,0.303,0.00329,0.078,0.173,226133
[344275],0.273,0.195,0.146,98.422,-12.449000000000002,0.956,0.217,0.125,0.0373,230800
[551762],0.581,0.6779999999999999,0.284,142.968,-6.624,0.0512,0.0,0.16399999999999998,0.063,255213
[191947],0.327,0.8029999999999999,0.426,136.555,-9.805,0.114,0.0327,0.988,0.0769,460067
[768367],0.25,0.00639,0.353,178.479,-30.882,0.995,0.0251,0.0894,0.0613,240107
[923801],0.5920000000000001,0.595,0.58,106.646,-4.517,0.51,0.0,0.106,0.0297,147467
[109274],0.716,0.412,0.51,124.251,-12.064,0.8690000000000001,0.0,0.0624,0.0354,163920
[346336],0.334,0.6509999999999999,0.341,121.955,-11.734000000000002,0.23,0.631,0.0898,0.0402,272853
[36106],0.289,0.59,0.415,152.482,-8.685,0.87,0.00595,0.942,0.0419,277432
[41874],0.41,0.6609999999999999,0.8220000000000001,123.645,-10.693,0.0304,0.0,0.118,0.0328,201480
[792507],0.467,0.317,0.487,87.914,-11.537,0.531,0.0,0.0449,0.0491,138893
[112789],0.378,0.919,0.16399999999999998,98.027,-7.383999999999999,0.00302,0.00231,0.234,0.15,291160
[2895189],0.585,0.439,0.614,170.05599999999995,-11.409,0.899,0.906,0.36,0.0357,224053
[786613],0.203,0.964,0.221,173.907,-4.862,0.00495,0.0,0.48,0.228,141720
[239921],0.845,0.574,0.908,129.395,-10.973,0.0206,0.5539999999999999,0.0645,0.0357,478208
[961427],0.0923,0.031,0.0344,86.63600000000002,-29.351,0.895,0.916,0.0766,0.0454,483707
[951825],0.512,0.4320000000000001,0.608,111.21,-9.91,0.282,0.0,0.172,0.0484,224427
[686897],0.454,0.175,0.247,106.941,-10.356,0.7240000000000001,1.13e-05,0.109,0.0356,198547
[5501],0.611,0.795,0.383,95.759,-3.428,0.0173,0.0,0.116,0.04,143627
[814387],0.609,0.541,0.455,89.97,-5.457999999999998,0.00495,0.0,0.105,0.0287,275133
[3595],0.402,0.22,0.235,98.208,-12.489,0.8740000000000001,0.0,0.11,0.0337,305360
[674749],0.75,0.052000000000000005,0.35700000000000004,102.606,-19.2,0.964,0.0,0.0975,0.0407,168400
[295276],0.909,0.471,0.885,127.878,-9.618,0.57,2.05e-06,0.522,0.0543,166760
[98081],0.338,0.31,0.243,89.719,-13.159,0.715,2.99e-06,0.0894,0.0297,151907
[758999],0.0936,0.0204,0.29100000000000004,80.87899999999998,-31.212,0.995,0.936,0.139,0.042,75627
[626268],0.479,0.17600000000000002,0.498,149.796,-14.906,0.764,0.0,0.0936,0.0447,171000
[26350],0.505,0.135,0.371,143.03799999999995,-18.305,0.984,0.5529999999999999,0.116,0.0706,375227
[299471],0.14400000000000002,0.471,0.15,88.249,-11.217,0.0392,0.445,0.991,0.0334,349200
[3391937],0.754,0.405,0.0843,114.938,-11.547,0.466,0.00179,0.1,0.0378,213973
[66915],0.305,0.48,0.358,67.867,-6.9270000000000005,0.782,1.54e-06,0.225,0.0287,255853
[175286],0.765,0.373,0.82,102.174,-10.395,0.833,0.0,0.0809,0.0329,191760
[883318],0.374,0.988,0.405,149.14600000000004,-1.911,0.117,1.52e-06,0.173,0.16899999999999998,224440
[695943],0.7709999999999999,0.784,0.5539999999999999,91.958,-6.259,0.0746,0.0,0.0555,0.0928,226640
[777210],0.394,0.431,0.42,146.227,-15.315,0.314,0.7859999999999999,0.0981,0.0359,570227
"[796045, 824022]",0.574,0.895,0.815,122.239,-9.993,0.109,5.85e-05,0.443,0.0578,151027
[255347],0.355,0.922,0.276,126.937,-7.331,0.136,0.0138,0.265,0.103,333813
[424302],0.536,0.115,0.209,67.861,-15.055,0.91,0.00214,0.116,0.0455,359067
[68780],0.48,0.787,0.303,95.71,-10.716,0.425,0.883,0.13,0.0629,386413
[119107],0.295,0.1,0.157,170.916,-18.444000000000006,0.988,0.867,0.0905,0.0482,568840
[921965],0.76,0.5670000000000001,0.961,91.058,-11.643,0.889,0.8809999999999999,0.0761,0.0372,131347
[684612],0.61,0.647,0.889,108.528,-15.759,0.175,0.926,0.0421,0.0378,312373
[493848],0.62,0.6559999999999999,0.0704,134.958,-14.831,0.805,0.964,0.0775,0.0348,308720
[162197],0.438,0.627,0.233,138.35299999999998,-5.787000000000001,0.232,0.0,0.113,0.0288,265893
[484145],0.5479999999999999,0.754,0.65,140.81,-8.068,0.0283,0.0,0.0673,0.0355,191907
[944206],0.743,0.35200000000000004,0.722,108.784,-17.225,0.146,0.104,0.0585,0.061,350600
[762288],0.377,0.387,0.569,185.609,-11.791,0.521,7.76e-06,0.0697,0.0436,270000
[894465],0.57,0.672,0.614,136.88299999999998,-7.705,0.0904,1.44e-06,0.269,0.0345,187347
[804476],0.358,0.394,0.333,141.846,-7.782999999999999,0.565,7.02e-06,0.0674,0.0326,220787
[317093],0.252,0.259,0.124,144.63299999999995,-14.173,0.831,7.21e-06,0.217,0.031,155267
[186185],0.6609999999999999,0.496,0.436,89.946,-9.159,0.14300000000000002,3.62e-06,0.0639,0.0459,252493
[332141],0.526,0.499,0.698,72.58800000000002,-7.709,0.757,0.0,0.159,0.0441,147000
[813392],0.504,0.217,0.406,96.956,-12.85,0.918,2.3e-05,0.187,0.0294,180533
[119107],0.394,0.114,0.364,76.204,-21.246,0.993,0.8859999999999999,0.173,0.0353,202227
[814387],0.622,0.882,0.762,77.506,-5.59,0.0912,0.0,0.21600000000000005,0.119,284187
[144847],0.313,0.511,0.253,63.87300000000001,-8.76,0.6609999999999999,4.96e-05,0.959,0.0385,397667
[316834],0.45,0.33,0.338,137.972,-12.883,0.805,5.770000000000001e-05,0.117,0.0328,239800
[83095],0.831,0.917,0.677,105.793,-5.238,0.0427,0.000178,0.0663,0.0781,305667
[520583],0.476,0.399,0.429,108.61,-8.096,0.0254,0.00127,0.128,0.0272,425320
[69534],0.309,0.596,0.161,164.58700000000005,-5.599,0.101,0.0,0.21,0.0293,394400
[792507],0.496,0.362,0.457,96.958,-9.988,0.992,2.39e-05,0.95,0.103,224707
[687933],0.353,0.147,0.188,122.233,-19.512,0.984,0.963,0.106,0.0361,166933
[246611],0.444,0.922,0.301,140.21200000000002,-4.519,0.00635,0.0,0.305,0.0529,225533
[90188],0.805,0.5529999999999999,0.959,124.095,-12.49,0.00435,0.14400000000000002,0.138,0.0332,264693
[780258],0.64,0.889,0.436,99.931,-3.073,0.107,0.0,0.339,0.322,298853
[792507],0.545,0.453,0.898,81.075,-12.149,0.24,0.0,0.038,0.118,90973
[894465],0.33,0.895,0.54,144.945,-3.435,0.221,0.737,0.408,0.0399,232533
[745584],0.81,0.327,0.835,132.963,-15.663,0.0513,0.000105,0.228,0.232,277427
[771438],0.318,0.65,0.368,149.994,-13.928,0.0802,0.132,0.0962,0.0375,317206
"[115733, 490769]",0.468,0.531,0.633,70.417,-8.337,0.989,0.00262,0.7020000000000001,0.579,287991
[845468],0.585,0.493,0.764,132.894,-11.292,0.14400000000000002,0.133,0.109,0.028,253507
[38936],0.458,0.0585,0.183,79.57300000000002,-21.427,0.8909999999999999,0.000232,0.0895,0.0468,134227
[135273],0.768,0.706,0.887,120.92,-12.976,0.131,0.0006,0.366,0.0446,300360
[206967],0.378,0.926,0.0912,167.05,-14.014,0.882,0.545,0.883,0.649,110973
[246885],0.241,0.377,0.197,114.924,-11.567,0.826,0.000234,0.104,0.0358,200600
[411761],0.4970000000000001,0.317,0.3,75.523,-18.446,0.611,0.0,0.7859999999999999,0.0834,273667
[14757],0.297,0.363,0.14800000000000002,132.905,-6.345,0.7829999999999999,0.455,0.172,0.0309,257987
[490416],0.518,0.0415,0.0634,75.227,-21.632,0.992,0.918,0.11,0.0534,236467
[757342],0.53,0.918,0.6579999999999999,114.061,-3.065,0.000499,0.0,0.113,0.036000000000000004,200200
[154544],0.486,0.981,0.7290000000000001,163.94299999999996,-3.263,0.0226,0.0,0.156,0.0868,198467
[6334],0.74,0.0988,0.503,108.433,-18.56,0.8059999999999999,6.89e-06,0.111,0.119,171907
[646260],0.745,0.635,0.87,144.60399999999996,-15.961,0.7120000000000001,0.0,0.08,0.415,159693
[806336],0.7709999999999999,0.442,0.925,109.505,-10.807,0.226,0.0042,0.295,0.0447,203827
[1535255],0.14400000000000002,0.132,0.0627,102.283,-19.115,0.946,0.779,0.115,0.0333,207427
[406294],0.246,0.942,0.325,107.897,-2.825,0.00609,0.0558,0.114,0.158,165880
[139026],0.466,0.88,0.467,128.269,-9.635,0.0549,0.000938,0.322,0.067,208560
[618589],0.476,0.992,0.23,104.972,-2.75,0.000101,0.000219,0.103,0.139,250200
[899530],0.512,0.255,0.215,115.144,-15.867,0.88,0.532,0.146,0.0291,253560
[329883],0.586,0.818,0.736,137.77100000000002,-6.207000000000002,0.211,0.0,0.0967,0.0404,219133
[577531],0.585,0.0761,0.599,102.04,-18.537,0.904,5.01e-05,0.255,0.0348,155853
[371879],0.444,0.591,0.623,114.39,-12.315,0.35600000000000004,0.0030800000000000003,0.0667,0.051,264867
[246611],0.339,0.85,0.322,123.183,-3.749,0.000169,0.000386,0.35700000000000004,0.0493,263093
[858827],0.922,0.392,0.7709999999999999,109.878,-12.083,0.0444,0.165,0.123,0.122,215933
[667794],0.481,0.551,0.675,90.602,-9.569,0.529,0.00715,0.3720000000000001,0.0246,243933
[848784],0.67,0.376,0.7659999999999999,107.086,-9.544,0.878,5.66e-06,0.7090000000000001,0.0296,153107
[792507],0.366,0.298,0.529,111.004,-14.73,0.667,0.0058200000000000005,0.638,0.0328,131640
[291043],0.34600000000000003,0.5379999999999999,0.301,131.993,-9.956,0.249,0.0,0.145,0.0322,230453
"[153590, 644880]",0.688,0.28,0.555,94.065,-14.998,0.525,4.22e-06,0.145,0.0306,214400
[208582],0.266,0.205,0.29600000000000004,181.114,-14.083,0.81,4.71e-06,0.145,0.0307,122000
[253734],0.71,0.401,0.696,137.539,-14.181,0.0391,0.0,0.0917,0.0286,316200
[328014],0.809,0.495,0.964,146.404,-13.37,0.113,0.0167,0.195,0.192,290920
[814751],0.701,0.648,0.895,85.955,-12.363,0.247,0.000118,0.0934,0.0376,172200
[956707],0.637,0.501,0.82,74.673,-9.72,0.00336,0.0145,0.103,0.0282,250667
[816890],0.6759999999999999,0.469,0.603,97.953,-9.753,0.578,1.68e-06,0.192,0.0615,130758
[781423],0.461,0.35600000000000004,0.35600000000000004,82.985,-16.075,0.8340000000000001,0.629,0.653,0.036000000000000004,514427
[380259],0.617,0.7879999999999999,0.962,114.983,-7.539,0.975,0.0393,0.203,0.0741,183774
[840708],0.8,0.894,0.967,138.48,-7.346,0.0108,0.4370000000000001,0.0285,0.04,201840
[608701],0.705,0.247,0.858,73.46600000000002,-15.703,0.83,0.0,0.0683,0.131,167427
[595101],0.34,0.4270000000000001,0.404,120.646,-10.042,0.11,0.615,0.122,0.0312,203187
[717419],0.603,0.606,0.403,93.06,-5.06,0.0108,0.00157,0.108,0.0688,167173
[3288126],0.612,0.865,0.643,121.972,-4.277,0.0639,0.0,0.0801,0.0424,186240
[20403],0.667,0.25,0.412,144.145,-18.533,0.757,0.0,0.25,0.217,155902
[2165952],0.5710000000000001,0.873,0.613,139.691,-3.382,0.0807,0.0,0.361,0.0997,229467
[567325],0.564,0.332,0.403,103.098,-12.82,0.809,0.0261,0.104,0.0329,220733
[198162],0.584,0.657,0.907,180.151,-6.698,0.107,0.000126,0.157,0.0296,254733
[927555],0.365,0.153,0.277,107.742,-17.230999999999998,0.951,3.81e-05,0.93,0.0466,217080
[987621],0.516,0.828,0.691,107.503,-5.324,0.0006259999999999999,0.0,0.142,0.0345,247000
[802382],0.6409999999999999,0.633,0.279,114.993,-7.295,0.104,0.0,0.262,0.0271,305333
"[354189, 216348]",0.562,0.467,0.75,103.728,-8.128,0.8059999999999999,0.0,0.285,0.0304,173200
[873886],0.78,0.314,0.607,113.281,-15.614,0.915,0.895,0.185,0.0639,177160
[332141],0.526,0.728,0.88,78.709,-7.227,0.563,0.0,0.159,0.0737,111536
[863790],0.598,0.8370000000000001,0.467,99.42,-8.852,0.0108,0.000228,0.136,0.0782,243760
[246611],0.476,0.825,0.252,138.628,-6.936,0.000175,0.0939,0.206,0.0589,287733
[569600],0.5539999999999999,0.929,0.517,139.984,-4.194,0.0207,1.17e-05,0.434,0.0522,270229
[274321],0.506,0.271,0.337,123.861,-10.234,0.769,0.0,0.111,0.0277,163173
[928351],0.282,0.882,0.297,84.80799999999998,-6.792999999999998,0.000161,0.362,0.114,0.0713,326730
[943827],0.59,0.7759999999999999,0.8320000000000001,119.293,-7.451,0.095,0.000663,0.209,0.0434,80853
[314600],0.38,0.542,0.509,151.42700000000005,-10.206,0.28800000000000003,2.69e-05,0.0781,0.0388,172827
[184091],0.654,0.611,0.768,116.572,-10.719,0.00884,9.86e-06,0.0407,0.0345,372600
[792507],0.327,0.421,0.62,132.674,-10.491,0.7,0.0,0.103,0.0349,155720
[69402],0.421,0.619,0.805,81.944,-9.703,0.426,0.0017,0.97,0.0703,263267
[52382],0.503,0.606,0.59,87.875,-6.421,0.736,0.0033,0.198,0.0276,332760
[144847],0.539,0.405,0.163,95.904,-10.565,0.324,0.00777,0.129,0.0246,268880
[31685],0.586,0.7609999999999999,0.809,89.126,-8.564,0.393,1.63e-05,0.064,0.0567,197733
[824022],0.59,0.517,0.963,83.133,-6.577000000000001,0.691,0.0,0.0686,0.0377,145267
[117844],0.675,0.5670000000000001,0.852,109.377,-12.978,0.285,0.0,0.275,0.0632,199467
[596451],0.785,0.758,0.7859999999999999,118.661,-9.412,0.488,0.000679,0.287,0.0525,399733
[52382],0.408,0.907,0.684,106.866,-6.8660000000000005,0.000653,0.0243,0.087,0.0521,331400
[741746],0.29600000000000004,0.8640000000000001,0.25,76.92399999999998,-6.542000000000002,1.5399999999999998e-05,0.0937,0.07,0.14400000000000002,294133
[627250],0.552,0.664,0.858,104.776,-13.167,0.595,0.000409,0.299,0.0454,444533
[757342],0.423,0.769,0.93,112.053,-9.762,2.37e-05,0.938,0.14300000000000002,0.0338,124827
[490952],0.474,0.978,0.0722,111.217,-5.454,0.00309,0.0,0.421,0.16399999999999998,296307
[745964],0.556,0.6,0.787,104.895,-11.502,0.384,0.0705,0.725,0.0363,324773
[1416172],0.899,0.399,0.544,98.067,-6.553,0.61,1.52e-05,0.0923,0.038,179347
[149044],0.498,0.7559999999999999,0.444,87.007,-9.875,0.126,0.922,0.17,0.0929,234000
[170330],0.313,0.337,0.201,124.046,-11.84,0.813,0.512,0.071,0.0335,335712
[3180014],0.463,0.4270000000000001,0.231,116.059,-9.799,0.628,0.0005650000000000001,0.0911,0.0549,231268
[29884],0.6990000000000001,0.33,0.8420000000000001,122.402,-13.906,0.309,0.00475,0.0838,0.034,225133
[927555],0.657,0.371,0.7090000000000001,134.86700000000002,-9.186,0.3670000000000001,0.0459,0.157,0.0359,171773
[41874],0.466,0.715,0.89,81.828,-4.999,0.35200000000000004,0.0,0.34,0.0855,192107
[18977],0.23,0.206,0.0969,78.25399999999998,-12.318,0.397,0.0,0.239,0.0286,184333
[68738],0.598,0.462,0.276,136.732,-15.1,0.637,0.35200000000000004,0.0921,0.0278,241400
[66915],0.414,0.428,0.124,105.669,-12.292,0.44,0.00013000000000000002,0.675,0.0474,556053
[36521],0.195,0.665,0.358,89.005,-9.097,2.8e-06,0.928,0.0723,0.0345,246413
[81683],0.8059999999999999,0.461,0.951,74.59899999999998,-12.595,0.097,0.000232,0.0435,0.0659,268067
"[20729, 138063]",0.6679999999999999,0.7040000000000001,0.904,170.887,-6.805,0.0106,1.5e-06,0.051,0.38,233840
[169202],0.626,0.243,0.403,118.316,-15.253,0.916,1.3800000000000003e-05,0.117,0.0381,367000
[184502],0.348,0.17800000000000002,0.271,102.091,-17.22,0.957,0.224,0.376,0.0315,176840
[139026],0.503,0.265,0.522,78.044,-15.913,0.943,0.045,0.0867,0.0333,212161
[926548],0.383,0.97,0.62,101.603,-5.638,0.0276,0.0,0.0942,0.0435,313926
[187581],0.508,0.685,0.622,126.779,-9.088,0.00129,8.78e-06,0.65,0.0633,186733
[72041],0.731,0.7559999999999999,0.514,119.61,-5.95,0.0766,8.909999999999997e-05,0.0448,0.0266,224667
[813392],0.297,0.119,0.14,64.929,-14.395,0.947,0.0297,0.28800000000000003,0.0332,148867
[96977],0.509,0.959,0.0803,119.782,-5.5779999999999985,0.000328,0.8320000000000001,0.237,0.0694,278653
[1950198],0.542,0.133,0.527,120.005,-15.67,0.99,0.0902,0.0836,0.0559,128507
[610706],0.627,0.812,0.897,134.006,-10.164,0.508,1.04e-05,0.742,0.0351,194333
[595101],0.361,0.0864,0.17600000000000002,131.946,-18.677,0.932,0.000441,0.105,0.0382,161253
"[179698, 171015]",0.253,0.302,0.0879,109.125,-17.192999999999998,0.865,0.6859999999999999,0.0837,0.0395,497280
[169795],0.421,0.416,0.113,138.115,-9.256,0.165,0.0,0.11,0.0326,259413
[446509],0.335,0.985,0.202,106.552,-2.383,0.000115,0.000807,0.135,0.0921,472360
[765595],0.575,0.7859999999999999,0.518,96.102,-4.353,0.252,0.0,0.159,0.0296,230093
[19701],0.613,0.472,0.418,106.087,-10.239,0.585,0.35700000000000004,0.0696,0.0294,396827
[59293],0.608,0.628,0.885,119.687,-10.976,0.7709999999999999,0.0,0.103,0.0323,177000
[37865],0.6659999999999999,0.7120000000000001,0.8909999999999999,95.658,-5.815,0.445,0.0,0.0711,0.0705,320467
[69402],0.628,0.599,0.706,133.442,-12.187,0.0385,0.0228,0.475,0.196,290853
[691371],0.487,0.949,0.406,110.02,-4.217,0.000429,2.9100000000000006e-05,0.231,0.0798,352427
[308871],0.623,0.334,0.477,101.888,-13.229,0.851,0.092,0.166,0.0273,134200
[2825814],0.687,0.792,0.6709999999999999,100.015,-2.749,0.191,0.0,0.16699999999999998,0.0452,214290
"[110945, 101895]",0.851,0.75,0.623,127.885,-5.789,0.0646,0.0,0.261,0.119,244467
[895443],0.7090000000000001,0.518,0.619,118.616,-10.187,0.22,2.45e-05,0.232,0.105,296453
"[753742, 793225]",0.69,0.7140000000000001,0.489,112.009,-5.948,0.0077,7.23e-05,0.191,0.0338,187027
[367188],0.402,0.696,0.227,180.158,-4.799,0.0476,0.0,0.628,0.0448,243093
[542549],0.591,0.25,0.541,121.085,-17.338,0.502,7.979999999999999e-05,0.147,0.0703,263760
[932665],0.6559999999999999,0.588,0.7070000000000001,92.277,-9.836,0.0644,0.0016,0.0966,0.0247,221707
[209142],0.611,0.5660000000000001,0.639,125.24,-11.715,0.425,0.000954,0.878,0.0295,211320
[70715],0.434,0.336,0.604,135.924,-13.413,0.8170000000000001,0.0,0.199,0.0483,140200
[260206],0.58,0.941,0.684,119.844,-3.51,0.414,1.41e-05,0.155,0.0805,225012
"[248452, 186312]",0.6,0.633,0.966,120.627,-7.5070000000000014,0.741,0.0736,0.0478,0.0667,291947
